combinacion;num1;num2;num3;num4;num5;num6
146023;1;4;6;0;2;3
146032;1;4;6;0;3;2
146203;1;4;6;2;0;3
146230;1;4;6;2;3;0
146302;1;4;6;3;0;2
146320;1;4;6;3;2;0
160234;1;6;0;2;3;4
160243;1;6;0;2;4;3
160324;1;6;0;3;2;4
160342;1;6;0;3;4;2
160423;1;6;0;4;2;3
160432;1;6;0;4;3;2
162034;1;6;2;0;3;4
162043;1;6;2;0;4;3
162304;1;6;2;3;0;4
162340;1;6;2;3;4;0
162403;1;6;2;4;0;3
162430;1;6;2;4;3;0
163024;1;6;3;0;2;4
163042;1;6;3;0;4;2
163204;1;6;3;2;0;4
163240;1;6;3;2;4;0
163402;1;6;3;4;0;2
163420;1;6;3;4;2;0
164023;1;6;4;0;2;3
164032;1;6;4;0;3;2
164203;1;6;4;2;0;3
164230;1;6;4;2;3;0
164302;1;6;4;3;0;2
164320;1;6;4;3;2;0
201346;2;0;1;3;4;6
201364;2;0;1;3;6;4
201436;2;0;1;4;3;6
201463;2;0;1;4;6;3
201634;2;0;1;6;3;4
201643;2;0;1;6;4;3
203146;2;0;3;1;4;6
203164;2;0;3;1;6;4
203416;2;0;3;4;1;6
203461;2;0;3;4;6;1
203614;2;0;3;6;1;4
203641;2;0;3;6;4;1
204136;2;0;4;1;3;6
204163;2;0;4;1;6;3
204316;2;0;4;3;1;6
204361;2;0;4;3;6;1
204613;2;0;4;6;1;3
204631;2;0;4;6;3;1
206134;2;0;6;1;3;4
206143;2;0;6;1;4;3
206314;2;0;6;3;1;4
206341;2;0;6;3;4;1
206413;2;0;6;4;1;3
206431;2;0;6;4;3;1
210346;2;1;0;3;4;6
210364;2;1;0;3;6;4
210436;2;1;0;4;3;6
210463;2;1;0;4;6;3
210634;2;1;0;6;3;4
210643;2;1;0;6;4;3
213046;2;1;3;0;4;6
213064;2;1;3;0;6;4
213406;2;1;3;4;0;6
213460;2;1;3;4;6;0
213604;2;1;3;6;0;4
213640;2;1;3;6;4;0
214036;2;1;4;0;3;6
214063;2;1;4;0;6;3
214306;2;1;4;3;0;6
214360;2;1;4;3;6;0
214603;2;1;4;6;0;3
214630;2;1;4;6;3;0
216034;2;1;6;0;3;4
216043;2;1;6;0;4;3
216304;2;1;6;3;0;4
216340;2;1;6;3;4;0
216403;2;1;6;4;0;3
216430;2;1;6;4;3;0
230146;2;3;0;1;4;6
230164;2;3;0;1;6;4
230416;2;3;0;4;1;6
230461;2;3;0;4;6;1
230614;2;3;0;6;1;4
230641;2;3;0;6;4;1
231046;2;3;1;0;4;6
231064;2;3;1;0;6;4
231406;2;3;1;4;0;6
231460;2;3;1;4;6;0
231604;2;3;1;6;0;4
231640;2;3;1;6;4;0
234016;2;3;4;0;1;6
234061;2;3;4;0;6;1
234106;2;3;4;1;0;6
234160;2;3;4;1;6;0
234601;2;3;4;6;0;1
234610;2;3;4;6;1;0
236014;2;3;6;0;1;4
236041;2;3;6;0;4;1
236104;2;3;6;1;0;4
236140;2;3;6;1;4;0
236401;2;3;6;4;0;1
236410;2;3;6;4;1;0
240136;2;4;0;1;3;6
240163;2;4;0;1;6;3
240316;2;4;0;3;1;6
240361;2;4;0;3;6;1
240613;2;4;0;6;1;3
240631;2;4;0;6;3;1
241036;2;4;1;0;3;6
241063;2;4;1;0;6;3
241306;2;4;1;3;0;6
241360;2;4;1;3;6;0
241603;2;4;1;6;0;3
241630;2;4;1;6;3;0
243016;2;4;3;0;1;6
243061;2;4;3;0;6;1
243106;2;4;3;1;0;6
243160;2;4;3;1;6;0
243601;2;4;3;6;0;1
243610;2;4;3;6;1;0
246013;2;4;6;0;1;3
246031;2;4;6;0;3;1
246103;2;4;6;1;0;3
246130;2;4;6;1;3;0
246301;2;4;6;3;0;1
246310;2;4;6;3;1;0
260134;2;6;0;1;3;4
260143;2;6;0;1;4;3
260314;2;6;0;3;1;4
260341;2;6;0;3;4;1
260413;2;6;0;4;1;3
260431;2;6;0;4;3;1
261034;2;6;1;0;3;4
261043;2;6;1;0;4;3
261304;2;6;1;3;0;4
261340;2;6;1;3;4;0
261403;2;6;1;4;0;3
261430;2;6;1;4;3;0
263014;2;6;3;0;1;4
263041;2;6;3;0;4;1
263104;2;6;3;1;0;4
263140;2;6;3;1;4;0
263401;2;6;3;4;0;1
263410;2;6;3;4;1;0
264013;2;6;4;0;1;3
264031;2;6;4;0;3;1
264103;2;6;4;1;0;3
264130;2;6;4;1;3;0
264301;2;6;4;3;0;1
264310;2;6;4;3;1;0
301246;3;0;1;2;4;6
301264;3;0;1;2;6;4
301426;3;0;1;4;2;6
301462;3;0;1;4;6;2
301624;3;0;1;6;2;4
301642;3;0;1;6;4;2
302146;3;0;2;1;4;6
302164;3;0;2;1;6;4
302416;3;0;2;4;1;6
302461;3;0;2;4;6;1
302614;3;0;2;6;1;4
302641;3;0;2;6;4;1
304126;3;0;4;1;2;6
304162;3;0;4;1;6;2
304216;3;0;4;2;1;6
304261;3;0;4;2;6;1
304612;3;0;4;6;1;2
304621;3;0;4;6;2;1
306124;3;0;6;1;2;4
306142;3;0;6;1;4;2
306214;3;0;6;2;1;4
306241;3;0;6;2;4;1
306412;3;0;6;4;1;2
306421;3;0;6;4;2;1
310246;3;1;0;2;4;6
310264;3;1;0;2;6;4
310426;3;1;0;4;2;6
310462;3;1;0;4;6;2
310624;3;1;0;6;2;4
310642;3;1;0;6;4;2
312046;3;1;2;0;4;6
312064;3;1;2;0;6;4
312406;3;1;2;4;0;6
312460;3;1;2;4;6;0
312604;3;1;2;6;0;4
312640;3;1;2;6;4;0
314026;3;1;4;0;2;6
314062;3;1;4;0;6;2
314206;3;1;4;2;0;6
314260;3;1;4;2;6;0
314602;3;1;4;6;0;2
314620;3;1;4;6;2;0
316024;3;1;6;0;2;4
316042;3;1;6;0;4;2
316204;3;1;6;2;0;4
316240;3;1;6;2;4;0
316402;3;1;6;4;0;2
316420;3;1;6;4;2;0
320146;3;2;0;1;4;6
320164;3;2;0;1;6;4
320416;3;2;0;4;1;6
320461;3;2;0;4;6;1
320614;3;2;0;6;1;4
320641;3;2;0;6;4;1
321046;3;2;1;0;4;6
321064;3;2;1;0;6;4
321406;3;2;1;4;0;6
321460;3;2;1;4;6;0
321604;3;2;1;6;0;4
321640;3;2;1;6;4;0
324016;3;2;4;0;1;6
324061;3;2;4;0;6;1
324106;3;2;4;1;0;6
324160;3;2;4;1;6;0
324601;3;2;4;6;0;1
324610;3;2;4;6;1;0
326014;3;2;6;0;1;4
326041;3;2;6;0;4;1
326104;3;2;6;1;0;4
326140;3;2;6;1;4;0
326401;3;2;6;4;0;1
326410;3;2;6;4;1;0
340126;3;4;0;1;2;6
340162;3;4;0;1;6;2
340216;3;4;0;2;1;6
340261;3;4;0;2;6;1
340612;3;4;0;6;1;2
340621;3;4;0;6;2;1
341026;3;4;1;0;2;6
341062;3;4;1;0;6;2
341206;3;4;1;2;0;6
341260;3;4;1;2;6;0
341602;3;4;1;6;0;2
341620;3;4;1;6;2;0
342016;3;4;2;0;1;6
342061;3;4;2;0;6;1
342106;3;4;2;1;0;6
342160;3;4;2;1;6;0
342601;3;4;2;6;0;1
342610;3;4;2;6;1;0
346012;3;4;6;0;1;2
346021;3;4;6;0;2;1
346102;3;4;6;1;0;2
346120;3;4;6;1;2;0
346201;3;4;6;2;0;1
346210;3;4;6;2;1;0
360124;3;6;0;1;2;4
360142;3;6;0;1;4;2
360214;3;6;0;2;1;4
360241;3;6;0;2;4;1
360412;3;6;0;4;1;2
360421;3;6;0;4;2;1
361024;3;6;1;0;2;4
361042;3;6;1;0;4;2
361204;3;6;1;2;0;4
361240;3;6;1;2;4;0
361402;3;6;1;4;0;2
361420;3;6;1;4;2;0
362014;3;6;2;0;1;4
362041;3;6;2;0;4;1
362104;3;6;2;1;0;4
362140;3;6;2;1;4;0
362401;3;6;2;4;0;1
362410;3;6;2;4;1;0
364012;3;6;4;0;1;2
364021;3;6;4;0;2;1
364102;3;6;4;1;0;2
364120;3;6;4;1;2;0
364201;3;6;4;2;0;1
364210;3;6;4;2;1;0
401236;4;0;1;2;3;6
401263;4;0;1;2;6;3
401326;4;0;1;3;2;6
401362;4;0;1;3;6;2
401623;4;0;1;6;2;3
401632;4;0;1;6;3;2
402136;4;0;2;1;3;6
402163;4;0;2;1;6;3
402316;4;0;2;3;1;6
402361;4;0;2;3;6;1
402613;4;0;2;6;1;3
402631;4;0;2;6;3;1
403126;4;0;3;1;2;6
403162;4;0;3;1;6;2
403216;4;0;3;2;1;6
403261;4;0;3;2;6;1
403612;4;0;3;6;1;2
403621;4;0;3;6;2;1
406123;4;0;6;1;2;3
406132;4;0;6;1;3;2
406213;4;0;6;2;1;3
406231;4;0;6;2;3;1
406312;4;0;6;3;1;2
406321;4;0;6;3;2;1
410236;4;1;0;2;3;6
410263;4;1;0;2;6;3
410326;4;1;0;3;2;6
410362;4;1;0;3;6;2
410623;4;1;0;6;2;3
410632;4;1;0;6;3;2
412036;4;1;2;0;3;6
412063;4;1;2;0;6;3
412306;4;1;2;3;0;6
412360;4;1;2;3;6;0
412603;4;1;2;6;0;3
412630;4;1;2;6;3;0
413026;4;1;3;0;2;6
413062;4;1;3;0;6;2
413206;4;1;3;2;0;6
413260;4;1;3;2;6;0
413602;4;1;3;6;0;2
413620;4;1;3;6;2;0
416023;4;1;6;0;2;3
416032;4;1;6;0;3;2
416203;4;1;6;2;0;3
416230;4;1;6;2;3;0
416302;4;1;6;3;0;2
416320;4;1;6;3;2;0
420136;4;2;0;1;3;6
420163;4;2;0;1;6;3
420316;4;2;0;3;1;6
420361;4;2;0;3;6;1
420613;4;2;0;6;1;3
420631;4;2;0;6;3;1
421036;4;2;1;0;3;6
421063;4;2;1;0;6;3
421306;4;2;1;3;0;6
421360;4;2;1;3;6;0
421603;4;2;1;6;0;3
421630;4;2;1;6;3;0
423016;4;2;3;0;1;6
423061;4;2;3;0;6;1
423106;4;2;3;1;0;6
423160;4;2;3;1;6;0
423601;4;2;3;6;0;1
423610;4;2;3;6;1;0
426013;4;2;6;0;1;3
426031;4;2;6;0;3;1
426103;4;2;6;1;0;3
426130;4;2;6;1;3;0
426301;4;2;6;3;0;1
426310;4;2;6;3;1;0
430126;4;3;0;1;2;6
430162;4;3;0;1;6;2
430216;4;3;0;2;1;6
430261;4;3;0;2;6;1
430612;4;3;0;6;1;2
430621;4;3;0;6;2;1
431026;4;3;1;0;2;6
431062;4;3;1;0;6;2
431206;4;3;1;2;0;6
431260;4;3;1;2;6;0
431602;4;3;1;6;0;2
431620;4;3;1;6;2;0
432016;4;3;2;0;1;6
432061;4;3;2;0;6;1
432106;4;3;2;1;0;6
432160;4;3;2;1;6;0
432601;4;3;2;6;0;1
432610;4;3;2;6;1;0
436012;4;3;6;0;1;2
436021;4;3;6;0;2;1
436102;4;3;6;1;0;2
436120;4;3;6;1;2;0
436201;4;3;6;2;0;1
436210;4;3;6;2;1;0
460123;4;6;0;1;2;3
460132;4;6;0;1;3;2
460213;4;6;0;2;1;3
460231;4;6;0;2;3;1
460312;4;6;0;3;1;2
460321;4;6;0;3;2;1
461023;4;6;1;0;2;3
461032;4;6;1;0;3;2
461203;4;6;1;2;0;3
461230;4;6;1;2;3;0
461302;4;6;1;3;0;2
461320;4;6;1;3;2;0
462013;4;6;2;0;1;3
462031;4;6;2;0;3;1
462103;4;6;2;1;0;3
462130;4;6;2;1;3;0
462301;4;6;2;3;0;1
462310;4;6;2;3;1;0
463012;4;6;3;0;1;2
463021;4;6;3;0;2;1
463102;4;6;3;1;0;2
463120;4;6;3;1;2;0
463201;4;6;3;2;0;1
463210;4;6;3;2;1;0
601234;6;0;1;2;3;4
601243;6;0;1;2;4;3
601324;6;0;1;3;2;4
601342;6;0;1;3;4;2
601423;6;0;1;4;2;3
601432;6;0;1;4;3;2
602134;6;0;2;1;3;4
602143;6;0;2;1;4;3
602314;6;0;2;3;1;4
602341;6;0;2;3;4;1
602413;6;0;2;4;1;3
602431;6;0;2;4;3;1
603124;6;0;3;1;2;4
603142;6;0;3;1;4;2
603214;6;0;3;2;1;4
603241;6;0;3;2;4;1
603412;6;0;3;4;1;2
603421;6;0;3;4;2;1
604123;6;0;4;1;2;3
604132;6;0;4;1;3;2
604213;6;0;4;2;1;3
604231;6;0;4;2;3;1
604312;6;0;4;3;1;2
604321;6;0;4;3;2;1
610234;6;1;0;2;3;4
610243;6;1;0;2;4;3
610324;6;1;0;3;2;4
610342;6;1;0;3;4;2
610423;6;1;0;4;2;3
610432;6;1;0;4;3;2
612034;6;1;2;0;3;4
612043;6;1;2;0;4;3
612304;6;1;2;3;0;4
612340;6;1;2;3;4;0
612403;6;1;2;4;0;3
612430;6;1;2;4;3;0
613024;6;1;3;0;2;4
613042;6;1;3;0;4;2
613204;6;1;3;2;0;4
613240;6;1;3;2;4;0
613402;6;1;3;4;0;2
613420;6;1;3;4;2;0
614023;6;1;4;0;2;3
614032;6;1;4;0;3;2
614203;6;1;4;2;0;3
614230;6;1;4;2;3;0
614302;6;1;4;3;0;2
614320;6;1;4;3;2;0
620134;6;2;0;1;3;4
620143;6;2;0;1;4;3
620314;6;2;0;3;1;4
620341;6;2;0;3;4;1
620413;6;2;0;4;1;3
620431;6;2;0;4;3;1
621034;6;2;1;0;3;4
621043;6;2;1;0;4;3
621304;6;2;1;3;0;4
621340;6;2;1;3;4;0
621403;6;2;1;4;0;3
621430;6;2;1;4;3;0
623014;6;2;3;0;1;4
623041;6;2;3;0;4;1
623104;6;2;3;1;0;4
623140;6;2;3;1;4;0
623401;6;2;3;4;0;1
623410;6;2;3;4;1;0
624013;6;2;4;0;1;3
624031;6;2;4;0;3;1
624103;6;2;4;1;0;3
624130;6;2;4;1;3;0
624301;6;2;4;3;0;1
624310;6;2;4;3;1;0
630124;6;3;0;1;2;4
630142;6;3;0;1;4;2
630214;6;3;0;2;1;4
630241;6;3;0;2;4;1
630412;6;3;0;4;1;2
630421;6;3;0;4;2;1
631024;6;3;1;0;2;4
631042;6;3;1;0;4;2
631204;6;3;1;2;0;4
631240;6;3;1;2;4;0
631402;6;3;1;4;0;2
631420;6;3;1;4;2;0
632014;6;3;2;0;1;4
632041;6;3;2;0;4;1
632104;6;3;2;1;0;4
632140;6;3;2;1;4;0
632401;6;3;2;4;0;1
632410;6;3;2;4;1;0
634012;6;3;4;0;1;2
634021;6;3;4;0;2;1
634102;6;3;4;1;0;2
634120;6;3;4;1;2;0
634201;6;3;4;2;0;1
634210;6;3;4;2;1;0
640123;6;4;0;1;2;3
640132;6;4;0;1;3;2
640213;6;4;0;2;1;3
640231;6;4;0;2;3;1
640312;6;4;0;3;1;2
640321;6;4;0;3;2;1
641023;6;4;1;0;2;3
641032;6;4;1;0;3;2
641203;6;4;1;2;0;3
641230;6;4;1;2;3;0
641302;6;4;1;3;0;2
641320;6;4;1;3;2;0
642013;6;4;2;0;1;3
642031;6;4;2;0;3;1
642103;6;4;2;1;0;3
642130;6;4;2;1;3;0
642301;6;4;2;3;0;1
642310;6;4;2;3;1;0
643012;6;4;3;0;1;2
643021;6;4;3;0;2;1
643102;6;4;3;1;0;2
643120;6;4;3;1;2;0
643201;6;4;3;2;0;1
643210;6;4;3;2;1;0
012347;0;1;2;3;4;7
012374;0;1;2;3;7;4
012437;0;1;2;4;3;7
012473;0;1;2;4;7;3
012734;0;1;2;7;3;4
012743;0;1;2;7;4;3
013247;0;1;3;2;4;7
013274;0;1;3;2;7;4
013427;0;1;3;4;2;7
013472;0;1;3;4;7;2
013724;0;1;3;7;2;4
013742;0;1;3;7;4;2
014237;0;1;4;2;3;7
014273;0;1;4;2;7;3
014327;0;1;4;3;2;7
014372;0;1;4;3;7;2
014723;0;1;4;7;2;3
014732;0;1;4;7;3;2
017234;0;1;7;2;3;4
017243;0;1;7;2;4;3
017324;0;1;7;3;2;4
017342;0;1;7;3;4;2
017423;0;1;7;4;2;3
017432;0;1;7;4;3;2
021347;0;2;1;3;4;7
021374;0;2;1;3;7;4
021437;0;2;1;4;3;7
021473;0;2;1;4;7;3
021734;0;2;1;7;3;4
021743;0;2;1;7;4;3
023147;0;2;3;1;4;7
023174;0;2;3;1;7;4
023417;0;2;3;4;1;7
023471;0;2;3;4;7;1
023714;0;2;3;7;1;4
023741;0;2;3;7;4;1
024137;0;2;4;1;3;7
024173;0;2;4;1;7;3
024317;0;2;4;3;1;7
024371;0;2;4;3;7;1
024713;0;2;4;7;1;3
024731;0;2;4;7;3;1
027134;0;2;7;1;3;4
027143;0;2;7;1;4;3
027314;0;2;7;3;1;4
027341;0;2;7;3;4;1
027413;0;2;7;4;1;3
027431;0;2;7;4;3;1
031247;0;3;1;2;4;7
031274;0;3;1;2;7;4
031427;0;3;1;4;2;7
031472;0;3;1;4;7;2
031724;0;3;1;7;2;4
031742;0;3;1;7;4;2
032147;0;3;2;1;4;7
032174;0;3;2;1;7;4
032417;0;3;2;4;1;7
032471;0;3;2;4;7;1
032714;0;3;2;7;1;4
032741;0;3;2;7;4;1
034127;0;3;4;1;2;7
034172;0;3;4;1;7;2
034217;0;3;4;2;1;7
034271;0;3;4;2;7;1
034712;0;3;4;7;1;2
034721;0;3;4;7;2;1
037124;0;3;7;1;2;4
037142;0;3;7;1;4;2
037214;0;3;7;2;1;4
037241;0;3;7;2;4;1
037412;0;3;7;4;1;2
037421;0;3;7;4;2;1
041237;0;4;1;2;3;7
041273;0;4;1;2;7;3
041327;0;4;1;3;2;7
041372;0;4;1;3;7;2
041723;0;4;1;7;2;3
041732;0;4;1;7;3;2
042137;0;4;2;1;3;7
042173;0;4;2;1;7;3
042317;0;4;2;3;1;7
042371;0;4;2;3;7;1
042713;0;4;2;7;1;3
042731;0;4;2;7;3;1
043127;0;4;3;1;2;7
043172;0;4;3;1;7;2
043217;0;4;3;2;1;7
043271;0;4;3;2;7;1
043712;0;4;3;7;1;2
043721;0;4;3;7;2;1
047123;0;4;7;1;2;3
047132;0;4;7;1;3;2
047213;0;4;7;2;1;3
047231;0;4;7;2;3;1
047312;0;4;7;3;1;2
047321;0;4;7;3;2;1
071234;0;7;1;2;3;4
071243;0;7;1;2;4;3
071324;0;7;1;3;2;4
071342;0;7;1;3;4;2
071423;0;7;1;4;2;3
071432;0;7;1;4;3;2
072134;0;7;2;1;3;4
072143;0;7;2;1;4;3
072314;0;7;2;3;1;4
072341;0;7;2;3;4;1
072413;0;7;2;4;1;3
072431;0;7;2;4;3;1
073124;0;7;3;1;2;4
073142;0;7;3;1;4;2
073214;0;7;3;2;1;4
073241;0;7;3;2;4;1
073412;0;7;3;4;1;2
073421;0;7;3;4;2;1
074123;0;7;4;1;2;3
074132;0;7;4;1;3;2
074213;0;7;4;2;1;3
074231;0;7;4;2;3;1
074312;0;7;4;3;1;2
074321;0;7;4;3;2;1
102347;1;0;2;3;4;7
102374;1;0;2;3;7;4
102437;1;0;2;4;3;7
102473;1;0;2;4;7;3
102734;1;0;2;7;3;4
102743;1;0;2;7;4;3
103247;1;0;3;2;4;7
103274;1;0;3;2;7;4
103427;1;0;3;4;2;7
103472;1;0;3;4;7;2
103724;1;0;3;7;2;4
103742;1;0;3;7;4;2
104237;1;0;4;2;3;7
104273;1;0;4;2;7;3
104327;1;0;4;3;2;7
104372;1;0;4;3;7;2
104723;1;0;4;7;2;3
104732;1;0;4;7;3;2
107234;1;0;7;2;3;4
107243;1;0;7;2;4;3
107324;1;0;7;3;2;4
107342;1;0;7;3;4;2
107423;1;0;7;4;2;3
107432;1;0;7;4;3;2
120347;1;2;0;3;4;7
120374;1;2;0;3;7;4
120437;1;2;0;4;3;7
120473;1;2;0;4;7;3
120734;1;2;0;7;3;4
120743;1;2;0;7;4;3
123047;1;2;3;0;4;7
123074;1;2;3;0;7;4
123407;1;2;3;4;0;7
123470;1;2;3;4;7;0
123704;1;2;3;7;0;4
123740;1;2;3;7;4;0
124037;1;2;4;0;3;7
124073;1;2;4;0;7;3
124307;1;2;4;3;0;7
124370;1;2;4;3;7;0
124703;1;2;4;7;0;3
124730;1;2;4;7;3;0
127034;1;2;7;0;3;4
127043;1;2;7;0;4;3
127304;1;2;7;3;0;4
127340;1;2;7;3;4;0
127403;1;2;7;4;0;3
127430;1;2;7;4;3;0
130247;1;3;0;2;4;7
130274;1;3;0;2;7;4
130427;1;3;0;4;2;7
130472;1;3;0;4;7;2
130724;1;3;0;7;2;4
130742;1;3;0;7;4;2
132047;1;3;2;0;4;7
132074;1;3;2;0;7;4
132407;1;3;2;4;0;7
132470;1;3;2;4;7;0
132704;1;3;2;7;0;4
132740;1;3;2;7;4;0
134027;1;3;4;0;2;7
134072;1;3;4;0;7;2
134207;1;3;4;2;0;7
134270;1;3;4;2;7;0
134702;1;3;4;7;0;2
134720;1;3;4;7;2;0
137024;1;3;7;0;2;4
137042;1;3;7;0;4;2
137204;1;3;7;2;0;4
137240;1;3;7;2;4;0
137402;1;3;7;4;0;2
137420;1;3;7;4;2;0
140237;1;4;0;2;3;7
140273;1;4;0;2;7;3
140327;1;4;0;3;2;7
140372;1;4;0;3;7;2
140723;1;4;0;7;2;3
140732;1;4;0;7;3;2
142037;1;4;2;0;3;7
142073;1;4;2;0;7;3
142307;1;4;2;3;0;7
142370;1;4;2;3;7;0
142703;1;4;2;7;0;3
142730;1;4;2;7;3;0
143027;1;4;3;0;2;7
143072;1;4;3;0;7;2
143207;1;4;3;2;0;7
143270;1;4;3;2;7;0
143702;1;4;3;7;0;2
143720;1;4;3;7;2;0
147023;1;4;7;0;2;3
147032;1;4;7;0;3;2
147203;1;4;7;2;0;3
147230;1;4;7;2;3;0
147302;1;4;7;3;0;2
147320;1;4;7;3;2;0
170234;1;7;0;2;3;4
170243;1;7;0;2;4;3
170324;1;7;0;3;2;4
170342;1;7;0;3;4;2
170423;1;7;0;4;2;3
170432;1;7;0;4;3;2
172034;1;7;2;0;3;4
172043;1;7;2;0;4;3
172304;1;7;2;3;0;4
172340;1;7;2;3;4;0
172403;1;7;2;4;0;3
172430;1;7;2;4;3;0
173024;1;7;3;0;2;4
173042;1;7;3;0;4;2
173204;1;7;3;2;0;4
173240;1;7;3;2;4;0
173402;1;7;3;4;0;2
173420;1;7;3;4;2;0
174023;1;7;4;0;2;3
174032;1;7;4;0;3;2
174203;1;7;4;2;0;3
174230;1;7;4;2;3;0
174302;1;7;4;3;0;2
174320;1;7;4;3;2;0
201347;2;0;1;3;4;7
201374;2;0;1;3;7;4
201437;2;0;1;4;3;7
201473;2;0;1;4;7;3
201734;2;0;1;7;3;4
201743;2;0;1;7;4;3
203147;2;0;3;1;4;7
203174;2;0;3;1;7;4
203417;2;0;3;4;1;7
203471;2;0;3;4;7;1
203714;2;0;3;7;1;4
203741;2;0;3;7;4;1
204137;2;0;4;1;3;7
204173;2;0;4;1;7;3
204317;2;0;4;3;1;7
204371;2;0;4;3;7;1
204713;2;0;4;7;1;3
204731;2;0;4;7;3;1
207134;2;0;7;1;3;4
207143;2;0;7;1;4;3
207314;2;0;7;3;1;4
207341;2;0;7;3;4;1
207413;2;0;7;4;1;3
207431;2;0;7;4;3;1
210347;2;1;0;3;4;7
210374;2;1;0;3;7;4
210437;2;1;0;4;3;7
210473;2;1;0;4;7;3
210734;2;1;0;7;3;4
210743;2;1;0;7;4;3
213047;2;1;3;0;4;7
213074;2;1;3;0;7;4
213407;2;1;3;4;0;7
213470;2;1;3;4;7;0
213704;2;1;3;7;0;4
213740;2;1;3;7;4;0
214037;2;1;4;0;3;7
214073;2;1;4;0;7;3
214307;2;1;4;3;0;7
214370;2;1;4;3;7;0
214703;2;1;4;7;0;3
214730;2;1;4;7;3;0
217034;2;1;7;0;3;4
217043;2;1;7;0;4;3
217304;2;1;7;3;0;4
217340;2;1;7;3;4;0
217403;2;1;7;4;0;3
217430;2;1;7;4;3;0
230147;2;3;0;1;4;7
230174;2;3;0;1;7;4
230417;2;3;0;4;1;7
230471;2;3;0;4;7;1
230714;2;3;0;7;1;4
230741;2;3;0;7;4;1
231047;2;3;1;0;4;7
231074;2;3;1;0;7;4
231407;2;3;1;4;0;7
231470;2;3;1;4;7;0
231704;2;3;1;7;0;4
231740;2;3;1;7;4;0
234017;2;3;4;0;1;7
234071;2;3;4;0;7;1
234107;2;3;4;1;0;7
234170;2;3;4;1;7;0
234701;2;3;4;7;0;1
234710;2;3;4;7;1;0
237014;2;3;7;0;1;4
237041;2;3;7;0;4;1
237104;2;3;7;1;0;4
237140;2;3;7;1;4;0
237401;2;3;7;4;0;1
237410;2;3;7;4;1;0
240137;2;4;0;1;3;7
240173;2;4;0;1;7;3
240317;2;4;0;3;1;7
240371;2;4;0;3;7;1
240713;2;4;0;7;1;3
240731;2;4;0;7;3;1
241037;2;4;1;0;3;7
241073;2;4;1;0;7;3
241307;2;4;1;3;0;7
241370;2;4;1;3;7;0
241703;2;4;1;7;0;3
241730;2;4;1;7;3;0
243017;2;4;3;0;1;7
243071;2;4;3;0;7;1
243107;2;4;3;1;0;7
243170;2;4;3;1;7;0
243701;2;4;3;7;0;1
243710;2;4;3;7;1;0
247013;2;4;7;0;1;3
247031;2;4;7;0;3;1
247103;2;4;7;1;0;3
247130;2;4;7;1;3;0
247301;2;4;7;3;0;1
247310;2;4;7;3;1;0
270134;2;7;0;1;3;4
270143;2;7;0;1;4;3
270314;2;7;0;3;1;4
270341;2;7;0;3;4;1
270413;2;7;0;4;1;3
270431;2;7;0;4;3;1
271034;2;7;1;0;3;4
271043;2;7;1;0;4;3
271304;2;7;1;3;0;4
271340;2;7;1;3;4;0
271403;2;7;1;4;0;3
271430;2;7;1;4;3;0
273014;2;7;3;0;1;4
273041;2;7;3;0;4;1
273104;2;7;3;1;0;4
273140;2;7;3;1;4;0
273401;2;7;3;4;0;1
273410;2;7;3;4;1;0
274013;2;7;4;0;1;3
274031;2;7;4;0;3;1
274103;2;7;4;1;0;3
274130;2;7;4;1;3;0
274301;2;7;4;3;0;1
274310;2;7;4;3;1;0
301247;3;0;1;2;4;7
301274;3;0;1;2;7;4
301427;3;0;1;4;2;7
301472;3;0;1;4;7;2
301724;3;0;1;7;2;4
301742;3;0;1;7;4;2
302147;3;0;2;1;4;7
302174;3;0;2;1;7;4
302417;3;0;2;4;1;7
302471;3;0;2;4;7;1
302714;3;0;2;7;1;4
302741;3;0;2;7;4;1
304127;3;0;4;1;2;7
304172;3;0;4;1;7;2
304217;3;0;4;2;1;7
304271;3;0;4;2;7;1
304712;3;0;4;7;1;2
304721;3;0;4;7;2;1
307124;3;0;7;1;2;4
307142;3;0;7;1;4;2
307214;3;0;7;2;1;4
307241;3;0;7;2;4;1
307412;3;0;7;4;1;2
307421;3;0;7;4;2;1
310247;3;1;0;2;4;7
310274;3;1;0;2;7;4
310427;3;1;0;4;2;7
310472;3;1;0;4;7;2
310724;3;1;0;7;2;4
310742;3;1;0;7;4;2
312047;3;1;2;0;4;7
312074;3;1;2;0;7;4
312407;3;1;2;4;0;7
312470;3;1;2;4;7;0
312704;3;1;2;7;0;4
312740;3;1;2;7;4;0
314027;3;1;4;0;2;7
314072;3;1;4;0;7;2
314207;3;1;4;2;0;7
314270;3;1;4;2;7;0
314702;3;1;4;7;0;2
314720;3;1;4;7;2;0
317024;3;1;7;0;2;4
317042;3;1;7;0;4;2
317204;3;1;7;2;0;4
317240;3;1;7;2;4;0
317402;3;1;7;4;0;2
317420;3;1;7;4;2;0
320147;3;2;0;1;4;7
320174;3;2;0;1;7;4
320417;3;2;0;4;1;7
320471;3;2;0;4;7;1
320714;3;2;0;7;1;4
320741;3;2;0;7;4;1
321047;3;2;1;0;4;7
321074;3;2;1;0;7;4
321407;3;2;1;4;0;7
321470;3;2;1;4;7;0
321704;3;2;1;7;0;4
321740;3;2;1;7;4;0
324017;3;2;4;0;1;7
